user_id,total_debt,avg_monthly_spending,total_balance,income,age,gender,credit_score,dependents,loan_amount
4742,21478.96,1431.64,0.0,77584.16,37,Non-Binary,581,4,60196.08
4743,14606.51,1387.51,54261.49,61290.44,32,Non-Binary,560,5,46344.65
4744,26143.65,2306.0,0.0,102824.93,24,Male,625,4,95154.81
4745,14080.33,1562.84,3910.5,31171.55,74,Female,439,5,9071.02
4746,11521.08,829.26,47514.3,60651.96,78,Male,671,5,69596.39
4747,9055.15,1583.41,18843.75,37943.96,77,Male,443,2,18026.77
4748,21797.2,1832.52,65749.64,79291.97,79,Non-Binary,649,2,87559.73
4749,6806.11,1720.34,66562.25,76909.26,24,Female,579,0,106684.38
4750,35023.26,2462.17,102652.64,78079.71,19,Non-Binary,658,2,67262.7
4751,16115.36,1509.87,84327.8,70454.34,30,Male,576,2,65444.17
4752,28491.99,3029.62,105407.2,73769.62,53,Male,747,5,77277.23
4753,757.03,1670.48,16424.84,80583.36,21,Non-Binary,698,1,155966.15
4754,9418.48,1666.93,27259.28,30734.59,52,Female,826,2,48926.99
4755,13093.33,1355.64,50423.33,74154.2,30,Non-Binary,829,2,140951.1
4756,23152.87,2057.44,3620.7,53514.71,42,Non-Binary,608,2,40806.89
4757,17333.13,2085.85,62072.17,64625.87,75,Male,718,3,75479.64
4758,2719.37,2403.3,124043.76,71217.6,73,Non-Binary,573,5,71400.1
4759,28513.06,2678.18,37002.85,78047.85,74,Non-Binary,699,0,107806.51
4760,10119.46,1677.91,66692.38,73052.67,34,Non-Binary,641,4,81939.22
4761,27539.29,2222.48,39527.35,70897.78,64,Female,761,4,76319.51
4762,29754.57,2469.85,58188.61,89119.44,43,Non-Binary,550,1,72857.3
4763,26323.95,1472.43,145610.85,107510.24,47,Non-Binary,609,1,123152.59
4764,10374.58,2287.96,31005.73,33054.5,63,Non-Binary,693,4,34032.72
4765,16341.96,1719.71,28005.26,76027.38,24,Non-Binary,653,0,114921.98
4766,19700.93,1226.78,52803.42,68805.28,46,Female,640,2,72853.42
4767,5484.02,2687.87,51259.14,34979.04,27,Non-Binary,523,3,25113.8
4768,1217.09,1813.84,146886.1,138469.97,74,Non-Binary,850,4,288231.07
4769,38051.74,1842.8,119461.86,100261.03,51,Female,581,2,76280.37
4770,34259.1,2779.92,41684.31,75371.97,76,Non-Binary,549,2,44671.5
4771,33579.85,2547.42,77786.5,73382.89,75,Non-Binary,721,4,63982.31
4772,14536.49,2060.22,0.0,60818.9,66,Female,570,5,47713.2
4773,18262.37,1406.07,35531.27,120320.33,29,Male,809,0,283350.43
4774,21508.25,2043.24,51522.52,64809.4,70,Male,626,2,61598.33
4775,8505.92,2093.4,29684.52,50101.61,71,Non-Binary,599,0,67839.07
4776,31373.47,2729.99,15574.47,105470.98,54,Female,518,1,79298.13
4777,32987.68,2303.57,69822.89,146946.08,63,Non-Binary,510,3,91374.1
4778,4433.09,2051.92,30720.43,105041.06,63,Non-Binary,595,3,113321.21
4779,43664.37,2552.65,114739.24,114230.54,71,Female,636,5,90530.47
4780,15298.7,2050.41,118394.61,69464.21,21,Female,601,4,62251.2
4781,8134.09,2443.81,145103.81,98177.43,73,Non-Binary,609,3,106234.87
4782,6911.04,2113.73,73588.48,79215.91,62,Non-Binary,532,1,82348.77
4783,26138.45,1394.63,21784.44,127551.56,73,Male,649,4,135137.85
4784,22432.85,2540.39,0.0,65666.74,47,Non-Binary,747,5,73789.04
4785,38529.41,2077.63,45445.68,83507.9,70,Non-Binary,648,0,85378.23
4786,18674.3,2337.32,61761.8,40118.05,74,Female,656,0,41640.77
4787,29366.11,1306.96,51875.59,74600.68,21,Female,787,3,84112.36
4788,24361.22,2812.16,62777.3,63986.55,47,Female,596,5,44784.26
4789,11765.8,1657.9,0.0,59577.3,77,Female,797,1,116651.85
4790,4157.26,1737.33,31357.67,59328.99,34,Male,569,5,56666.45
4791,24199.58,2961.97,174835.47,117907.19,64,Non-Binary,540,2,98137.64
4792,10042.97,1656.86,16798.01,53006.87,67,Male,642,2,64118.04
4793,26712.78,1423.44,71409.72,58632.55,19,Male,618,3,38756.96
4794,14548.42,2258.5,138154.91,116738.49,26,Female,638,4,131881.09
4795,45812.55,1546.39,135459.02,99414.67,67,Non-Binary,850,5,112565.42
4796,37313.49,2427.06,83740.71,94703.15,72,Male,546,5,53904.91
4797,15078.52,1648.4,136632.5,97746.48,26,Female,461,0,72597.63
4798,7377.04,1534.08,20842.05,80305.22,72,Male,664,3,101357.04
4799,4059.91,2226.22,0.0,80408.51,54,Non-Binary,613,5,91243.58
4800,9047.84,1960.86,51111.22,90118.45,21,Male,727,1,169938.95
4801,44546.39,712.02,108096.31,106336.91,62,Male,625,2,87630.79
4802,38963.77,1473.13,142565.84,108735.93,59,Male,745,5,118549.85
4803,9499.91,2209.19,65554.54,83970.88,42,Female,727,2,138759.94
4804,26567.55,3221.73,91326.3,103811.82,27,Non-Binary,630,3,97328.1
4805,271.57,2290.72,52206.85,61406.08,74,Female,559,5,60456.48
4806,7864.41,3649.15,54186.17,30221.48,69,Non-Binary,674,3,31926.27
4807,8877.21,2485.47,18778.73,90264.58,18,Male,771,0,209091.81
4808,36842.25,1915.09,3441.73,101996.39,69,Male,619,2,90695.07
4809,6961.99,1187.45,49292.71,102396.68,29,Female,527,3,82715.91
4810,9246.65,1707.15,0.0,108789.34,66,Female,850,2,238902.66
4811,1751.11,1835.87,76133.11,81215.99,22,Non-Binary,503,0,87989.32
4812,23413.73,2716.98,61384.45,86234.28,72,Non-Binary,840,0,185035.87
4813,29455.47,1840.55,102344.19,90211.33,36,Female,748,2,118772.82
4814,21426.82,1905.53,0.0,61024.26,68,Female,545,2,42333.64
4815,27165.88,1708.48,64806.72,64035.21,62,Male,638,5,47582.09
4816,31030.96,1469.86,95239.65,78390.56,36,Male,735,0,112372.35
4817,29176.23,1901.88,26979.97,65237.68,72,Non-Binary,549,5,34285.03
4818,2128.45,2247.28,25387.91,56461.79,71,Male,617,4,65763.14
4819,45725.12,1995.49,149146.85,115434.37,42,Male,686,5,102739.34
4820,4790.66,1762.83,63581.8,63180.39,55,Male,638,5,75354.7
4821,7086.12,2210.97,41633.32,34802.27,50,Male,643,1,46669.3
4822,8407.44,1774.68,26593.0,71671.13,58,Non-Binary,740,0,151833.14
4823,7443.52,2250.12,45552.09,47766.02,27,Male,664,5,56041.16
4824,15522.27,2247.78,74152.12,96252.92,32,Male,530,3,70896.33
4825,17175.01,2195.8,59949.72,65189.18,67,Female,778,3,87630.71
4826,2718.57,2596.37,70620.79,75944.71,55,Male,654,0,141393.09
4827,2865.53,1820.11,92330.71,64126.86,41,Male,626,4,76253.7
4828,6625.28,1981.14,49575.99,60226.34,73,Non-Binary,479,1,47100.81
4829,46.62,2601.71,52647.02,30676.97,59,Female,698,3,46547.0
4830,8258.57,2322.73,43866.09,75993.13,21,Non-Binary,543,2,71823.38
4831,42504.67,1629.51,17840.72,103574.9,42,Female,753,1,135810.0
4832,30370.11,2053.05,30446.48,63057.94,31,Male,581,5,35071.59
4833,18194.63,1272.94,22419.47,50130.73,61,Non-Binary,723,1,66317.52
4834,33488.77,1842.37,39388.88,100667.75,26,Non-Binary,633,2,97617.65
4835,33488.47,1895.55,93788.34,81687.49,29,Female,601,2,63307.76
4836,18836.6,1656.79,0.0,71970.78,30,Non-Binary,850,4,111582.33
4837,29892.14,2044.22,71580.67,89996.44,58,Female,468,5,38554.39
4838,23625.66,1046.17,26312.39,53551.16,40,Non-Binary,629,3,37592.42
4839,2713.32,2138.86,37171.75,73146.44,76,Male,592,4,78526.57
4840,23143.86,2165.17,32169.64,50802.14,77,Female,604,1,41276.89
4841,34634.64,1188.8,107045.2,99453.32,39,Non-Binary,587,1,91324.12
4842,16405.66,1293.88,60777.91,107276.53,73,Female,652,2,139577.89
4843,18260.17,1472.9,34354.01,46886.45,43,Female,657,4,39020.75
4844,35687.48,2094.44,80812.05,72440.72,80,Non-Binary,779,0,96027.48
4845,55207.34,2254.89,68523.77,117776.9,35,Female,538,4,56859.09
4846,12928.02,2628.88,75238.66,58947.99,80,Male,850,4,96642.4
4847,26093.42,1676.5,20849.08,72725.02,77,Female,513,5,37924.5
4848,3539.95,2438.73,30587.27,78428.04,41,Female,773,2,154569.11
4849,20226.24,1677.33,35807.1,50972.31,79,Female,697,5,46606.05
4850,40867.54,2008.2,78919.87,87904.08,62,Female,535,5,42205.02
4851,23934.5,1522.68,103076.91,67116.25,24,Female,602,1,64019.44
4852,51568.87,1850.12,60933.53,114482.61,23,Non-Binary,735,3,104494.75
4853,44500.3,2332.71,92570.9,92875.84,33,Female,537,1,56283.3
4854,19032.83,2468.0,56429.2,91594.52,74,Non-Binary,744,1,158158.55
4855,13378.19,2655.93,21549.44,92173.69,68,Non-Binary,788,1,188765.71
4856,17159.45,2364.31,75193.7,102844.33,73,Female,802,4,164234.87
4857,27102.18,2499.2,46420.93,87430.43,21,Non-Binary,767,4,107571.31
4858,8942.66,1873.67,86310.93,92530.76,55,Male,721,4,134364.23
4859,6748.87,1250.98,21801.97,64512.7,46,Non-Binary,664,5,80281.37
4860,17248.87,2068.92,0.0,99207.74,73,Male,751,0,201619.25
4861,20202.76,2024.05,166076.8,110951.58,53,Female,773,3,163892.7
4862,23813.62,2913.19,60285.67,71107.97,24,Female,738,0,112991.3
4863,23424.62,1374.3,66944.69,63842.87,67,Non-Binary,689,1,77184.86
4864,8975.1,1290.66,67608.14,44496.46,66,Non-Binary,763,4,62795.66
4865,57752.09,1737.29,71404.54,119590.98,56,Non-Binary,704,2,109017.19
4866,33921.28,1505.87,7748.4,108734.59,76,Non-Binary,632,4,94836.47
4867,10148.25,2043.53,30728.71,46050.67,44,Male,607,1,54108.54
4868,16340.11,2136.32,0.0,112866.68,22,Male,734,5,159953.54
4869,8057.61,1959.15,44988.93,45305.49,28,Non-Binary,850,5,78220.92
4870,23070.28,1292.11,78119.16,98310.41,78,Male,659,5,103134.02
4871,2384.11,2514.37,35232.82,55184.84,23,Male,769,5,94551.78
4872,30733.8,2452.48,16755.02,81605.56,49,Non-Binary,634,2,74143.83
4873,1529.54,1663.41,44712.78,54812.72,63,Non-Binary,523,3,45368.23
4874,36079.71,1957.13,119060.85,119040.36,21,Female,809,4,161230.84
4875,6415.76,2521.5,40026.09,45843.46,64,Female,670,4,55700.78
4876,20967.31,1869.57,41878.87,78835.7,79,Male,387,5,19222.92
4877,14549.19,1553.64,12447.73,32708.86,20,Male,603,4,21009.6
4878,47758.28,2580.96,21150.96,96438.96,23,Male,837,4,99814.11
4879,38690.64,2355.9,97696.29,121893.23,43,Male,767,3,148358.35
4880,11158.37,1381.83,38008.24,54479.64,44,Non-Binary,708,3,67486.98
4881,39652.64,1247.76,67881.02,79840.92,48,Female,695,1,77929.69
4882,18351.63,2591.46,82564.64,89488.69,23,Male,744,1,155053.37
4883,34738.82,1706.83,64794.04,85333.14,36,Male,722,4,81521.9
4884,22771.18,2413.77,97557.16,63274.73,55,Non-Binary,743,5,68510.52
4885,11728.95,2038.15,0.0,51873.0,32,Male,667,1,72325.39
4886,9702.27,1887.29,45477.64,62537.19,66,Female,689,5,78474.5
4887,8407.73,2163.98,3707.28,75711.64,74,Male,700,3,102791.6
4888,1396.17,1542.01,67062.4,60416.93,43,Male,818,0,166760.54
4889,26297.15,1992.01,27954.47,100507.04,44,Male,438,5,39102.0
4890,42500.63,2393.46,94262.79,88381.09,48,Male,808,4,88992.34
4891,42700.74,2494.7,103318.49,102983.51,42,Non-Binary,574,0,90095.96
4892,14835.81,1452.81,0.0,38923.98,31,Non-Binary,565,5,24373.23
4893,18771.17,1539.76,45568.14,77405.44,38,Male,776,5,106565.56
4894,7730.98,2152.76,55494.81,48374.21,31,Non-Binary,710,4,63625.38
4895,33455.32,2072.16,105532.47,97436.85,41,Non-Binary,777,5,116528.44
4896,12007.01,2542.88,14473.9,31833.92,79,Non-Binary,567,2,23100.59
4897,15107.46,1005.18,79595.68,100235.45,36,Female,704,0,187591.47
4898,22339.56,2552.73,0.0,68279.38,78,Female,639,5,59463.26
4899,11764.8,1270.09,41517.35,32543.33,62,Non-Binary,850,4,43635.67
4900,18514.31,1658.81,63954.8,70596.15,38,Female,733,2,98406.76
4901,23479.04,2808.88,80180.21,105215.7,65,Female,562,5,81766.61
4902,28542.07,2789.31,93442.73,97937.49,74,Female,717,2,126274.96
4903,12559.92,2013.33,30054.66,65439.05,76,Male,527,5,45831.95
4904,28468.06,1853.81,80681.36,58703.55,26,Non-Binary,633,1,49427.57
4905,3064.2,1810.72,13366.03,79170.93,70,Non-Binary,541,5,70032.06
4906,23398.04,1839.41,23795.95,101652.38,29,Female,596,5,88441.89
4907,16794.82,1844.89,29272.97,38616.55,59,Female,773,0,56301.19
4908,29678.9,2091.1,66463.04,61488.21,43,Male,770,5,57084.12
4909,6556.88,2046.41,13901.6,63825.31,25,Male,516,4,47230.92
4910,11354.96,1442.82,34116.69,61862.24,26,Male,813,5,98930.35
4911,23484.04,1880.22,47674.39,80383.56,69,Female,499,1,55585.94
4912,9512.19,1271.22,34074.64,65658.82,50,Male,694,5,84465.17
4913,47225.38,1167.57,45257.09,105573.63,42,Non-Binary,621,1,91946.94
4914,14414.12,2840.63,16710.27,50285.09,51,Male,706,5,55606.97
4915,5456.69,2120.25,0.0,77639.82,41,Non-Binary,592,0,114968.15
4916,27209.09,1944.23,59721.83,75196.91,70,Female,673,2,78107.31
4917,22234.48,2063.93,44376.92,87038.13,71,Male,527,5,56167.31
4918,27539.06,3154.36,21469.25,78179.73,54,Male,678,0,104412.58
4919,9278.01,2343.87,3169.36,64861.1,26,Non-Binary,385,4,18039.29
4920,10507.37,2142.2,26783.28,78003.55,32,Male,571,4,69840.28
4921,17472.35,1995.0,7898.1,68949.24,76,Non-Binary,606,5,60144.02
4922,37228.75,1799.45,131163.68,83554.82,54,Female,599,4,52888.03
4923,34548.77,1399.2,77975.17,78969.22,48,Male,552,0,61058.53
4924,12296.77,1933.66,99449.02,63525.24,70,Non-Binary,678,5,73936.93
4925,15036.05,2109.67,83336.55,113508.05,60,Non-Binary,540,0,128908.97
4926,50918.71,2143.22,159239.49,102830.01,53,Male,706,1,103464.93
4927,2471.17,1530.19,682.07,65481.24,61,Female,650,4,84204.42
4928,9629.37,1925.51,45995.93,60499.66,74,Non-Binary,695,2,87682.16
4929,33991.79,1233.96,108660.16,92008.9,74,Non-Binary,633,0,105380.84
4930,12769.64,753.04,134427.3,66619.23,42,Non-Binary,751,5,92729.32
4931,2933.5,2021.09,17069.31,32479.36,72,Non-Binary,670,3,41740.37
4932,14746.87,2812.9,39913.81,86855.23,38,Male,732,2,135931.13
4933,39002.42,2497.29,73730.46,115393.49,73,Female,693,4,114628.78
4934,25797.55,2254.5,54034.97,79821.35,75,Female,695,1,104757.69
4935,3564.87,1618.24,22145.42,67827.86,24,Male,757,5,112133.17
4936,7760.26,2498.93,115498.37,78484.48,74,Male,726,3,115036.32
4937,2465.47,2799.3,116698.36,72331.48,39,Non-Binary,660,0,137191.5
4938,2623.98,2367.76,45728.33,89183.04,27,Female,575,0,129838.63
4939,10853.56,1844.13,134541.73,81597.79,54,Female,727,3,115339.04
4940,24165.34,2298.7,122596.16,83344.43,72,Non-Binary,653,0,113947.21
4941,9521.79,920.12,12405.79,65941.68,73,Non-Binary,590,1,80321.61
4942,12132.05,1901.08,25874.33,69401.76,60,Male,846,1,153504.12
4943,3985.79,2193.79,19614.29,102242.58,57,Male,679,0,203123.66
4944,6175.53,2348.57,0.0,83276.18,47,Non-Binary,613,4,92142.37
4945,43500.36,1398.64,137166.9,105472.34,23,Male,776,4,112632.01
4946,5335.4,1919.08,94635.4,78115.29,75,Non-Binary,689,1,138983.25
4947,20382.72,2507.38,5210.75,51484.35,73,Male,697,2,53880.02
4948,36535.71,2577.56,91377.49,74366.54,31,Female,489,4,27300.46
4949,16907.93,2483.69,127581.59,78445.98,19,Female,767,5,109728.32
4950,45777.35,2264.89,145023.42,95165.31,69,Female,589,0,77854.14
4951,30415.59,1721.14,21344.54,97165.51,27,Female,544,3,62186.94
4952,8974.07,3100.5,66077.37,105950.15,42,Female,683,5,141814.42
4953,40174.8,1333.86,51666.48,92423.98,77,Male,589,2,65891.51
4954,31066.63,1884.46,78955.76,72981.92,34,Non-Binary,566,5,42571.13
4955,2354.24,2219.99,66840.72,56220.76,73,Non-Binary,680,2,89320.55
4956,15494.36,1639.36,27694.49,66711.31,80,Male,542,2,54085.34
4957,16910.63,1877.23,165699.3,82745.71,32,Male,758,1,148021.66
4958,36615.08,1518.9,50312.31,77946.37,74,Male,703,1,81769.25
4959,3728.65,1871.65,99585.6,83607.5,29,Male,659,5,109492.18
4960,6139.49,2774.05,17688.25,56394.77,54,Non-Binary,720,1,103617.47
4961,29952.91,2174.12,62800.27,73039.56,19,Male,669,4,60705.75
4962,2855.17,2268.33,52662.19,72667.94,79,Female,535,0,89487.33
4963,10833.82,2175.12,62952.82,55220.04,80,Female,636,4,56943.74
4964,9541.2,2633.25,38818.35,44337.67,67,Female,599,4,39725.16
4965,17939.55,2105.57,36411.85,79066.88,32,Female,536,0,78687.84
4966,413.8,2334.79,12809.98,78013.08,71,Female,679,4,112293.22
4967,20001.93,1107.72,120932.99,64795.09,18,Non-Binary,663,0,88691.07
4968,6812.69,2006.5,56137.32,116221.84,46,Female,692,3,163755.75
4969,26777.53,3076.53,130065.1,100592.08,51,Non-Binary,689,5,109635.13
4970,30316.69,2417.05,126510.7,84633.15,19,Female,572,5,56410.48
4971,23291.77,1678.0,67991.16,64845.4,70,Male,600,3,47598.21
4972,52150.07,1457.12,97949.79,112853.0,39,Non-Binary,811,4,118437.84
4973,29435.27,2673.47,56367.66,133811.57,53,Female,657,0,203249.55
4974,10058.83,2076.13,166859.34,126798.85,33,Female,608,3,137286.36
4975,3128.04,2135.74,4551.5,56593.78,32,Female,689,5,79411.29
4976,27551.55,1591.48,29769.04,109264.9,33,Non-Binary,592,0,130147.48
4977,12577.42,1850.74,28283.0,61124.11,49,Female,839,4,99909.51
4978,5951.45,1746.96,103622.89,101793.42,57,Non-Binary,696,3,144913.15
4979,38.94,2187.19,16629.88,22637.82,61,Non-Binary,643,5,29596.32
4980,23212.28,2463.54,54886.6,62052.63,31,Male,559,3,38409.95
4981,35517.05,1394.56,78965.54,105646.93,63,Non-Binary,610,5,83008.67
4982,11110.41,2493.51,124264.49,85555.73,23,Non-Binary,680,2,123444.09
4983,8726.2,2596.52,36311.57,32431.3,51,Male,595,3,26700.87
4984,19090.46,2999.47,89790.41,94756.14,69,Female,625,5,93894.48
4985,10443.91,1702.71,21667.44,45802.13,55,Male,786,3,65612.42
4986,26379.06,1846.51,47017.24,70477.94,31,Non-Binary,560,5,43778.53
4987,18141.99,2157.52,18846.99,67888.54,30,Male,672,1,90846.73
4988,32642.92,2037.34,40982.92,75126.25,25,Male,620,1,66738.13
4989,21213.03,1937.14,73249.1,84592.15,25,Non-Binary,850,3,133096.68
4990,27216.28,2432.64,25107.71,56010.38,58,Female,486,3,20449.39
4991,1417.77,2877.07,55439.6,64008.21,20,Non-Binary,641,5,81492.78
4992,32827.33,1934.88,35022.8,73156.36,44,Female,553,4,38958.28
4993,29027.05,1773.7,44318.63,108829.5,35,Non-Binary,850,2,191526.52
4994,19076.0,1721.32,51053.56,40423.45,67,Male,742,1,46321.11
4995,10938.7,2454.45,38136.11,66064.88,52,Non-Binary,626,1,88222.2
4996,2170.39,2883.69,56266.54,96794.38,50,Male,616,1,146787.65
4997,44469.64,1245.09,54195.13,99177.64,59,Non-Binary,602,1,81107.76
4998,22050.32,1843.77,50201.46,59557.42,77,Male,576,5,39526.05
4999,14418.72,1311.6,91713.92,63657.17,43,Non-Binary,816,5,97009.15
5000,18650.46,1638.01,50104.53,72282.3,45,Male,663,2,84953.24
5001,4370.84,1859.61,40800.07,84584.9,19,Female,619,4,97700.79
5002,14344.93,1787.39,32878.41,70750.32,19,Male,621,0,98761.07
5003,23115.39,1974.07,192507.69,133052.33,68,Male,713,0,247658.33
5004,9142.63,2381.8,29336.16,25664.46,42,Male,672,4,23467.51
5005,12500.95,1360.48,127291.02,93787.65,30,Non-Binary,772,0,209276.65
5006,12077.24,1155.07,80532.44,56021.4,33,Male,642,3,57383.36
5007,29962.32,2905.13,52745.65,116797.75,80,Female,472,0,81467.66
5008,13052.55,2509.26,43483.65,54588.38,59,Female,594,5,46626.13
5009,3193.74,1971.28,8401.72,20000.0,45,Non-Binary,644,1,28381.46
5010,33843.66,2099.71,70214.64,102698.95,55,Female,800,2,150230.44
5011,42891.43,2085.86,144635.84,127282.73,51,Non-Binary,716,3,134044.61
5012,19795.45,2012.01,94523.88,74887.26,33,Male,668,0,110584.82
5013,58114.23,2000.24,33935.16,119367.81,34,Non-Binary,621,2,85800.24
5014,30354.11,1722.9,39201.77,77564.79,32,Female,703,5,72644.96
5015,12262.11,1690.48,39116.7,39577.98,75,Male,631,5,34522.68
5016,28911.05,1931.76,23513.03,83369.29,60,Male,705,4,84212.78
5017,35016.39,913.62,97392.21,81258.59,30,Female,616,0,79705.48
5018,31290.52,2231.82,149231.12,104249.96,56,Male,712,2,131168.35
5019,30448.73,2313.54,52441.89,87918.1,59,Male,633,1,93947.31
5020,57945.11,2518.24,86907.56,121944.05,21,Female,667,5,89680.64
5021,12187.69,2016.59,0.0,49385.9,80,Female,639,5,48148.33
5022,2510.49,2059.1,18779.87,70135.78,27,Non-Binary,737,2,128955.35
5023,7742.1,900.97,48670.86,78168.19,55,Non-Binary,787,4,130954.3
5024,13382.81,2358.35,45318.85,88358.79,22,Non-Binary,568,2,87681.18
5025,20817.23,2704.8,17077.1,83097.27,80,Female,501,1,61453.66
5026,15215.24,2212.5,38998.96,93352.3,51,Female,656,3,106209.8
5027,16275.09,2042.66,13084.8,96892.09,36,Male,618,1,125850.73
5028,7087.61,2200.75,63054.74,95098.5,44,Female,716,5,139793.42
5029,1816.11,1489.68,88210.34,74865.93,23,Non-Binary,497,5,54946.76
5030,30977.38,2895.46,140982.11,74946.01,52,Non-Binary,663,4,60941.09
5031,10232.33,1602.92,23135.54,89319.87,59,Non-Binary,711,3,124110.1
5032,23907.3,2070.7,92521.75,111266.51,43,Non-Binary,470,0,81006.01
5033,1454.6,2120.49,39883.35,42739.69,38,Female,466,3,26167.26
5034,48077.1,2273.82,93685.32,105992.63,23,Female,660,2,90980.75
5035,26810.1,1531.29,62453.26,64081.58,47,Male,725,4,60482.13
5036,8052.7,1970.35,75762.54,90116.54,65,Non-Binary,758,0,205010.62
5037,49567.27,1083.8,46707.66,118580.57,51,Female,771,1,159572.26
5038,9214.78,919.94,89129.42,74784.39,26,Male,660,0,128755.11
5039,34937.13,1740.56,103576.26,79149.7,54,Male,812,3,86432.42
5040,31748.28,1601.7,112390.73,83111.6,21,Non-Binary,659,3,70405.63
5041,14193.06,2033.15,62126.78,61133.22,34,Non-Binary,826,4,94273.38
5042,51737.35,1961.55,62028.37,119050.92,27,Female,773,2,138936.11
5043,21243.44,2266.65,88148.62,81569.21,62,Non-Binary,486,5,42842.45
5044,17905.62,1831.48,120141.97,97697.88,46,Male,514,0,93139.54
5045,21938.97,1626.3,74216.51,66651.85,73,Female,688,1,85166.47
5046,21127.36,1464.2,86095.73,95158.7,63,Female,719,1,152276.19
5047,3622.69,2229.19,5372.53,28402.39,57,Female,659,1,43671.07
5048,23785.65,1669.17,75957.13,52716.4,71,Male,686,2,48730.66
5049,23953.26,2451.86,104604.8,104611.94,54,Female,764,3,142898.26
5050,53598.19,2211.57,152935.25,112585.57,52,Female,668,2,94723.77
5051,33420.42,1961.22,110863.94,90767.97,49,Male,556,5,56054.98
5052,22499.26,1321.79,107787.24,67660.34,77,Male,580,3,48281.66
5053,8571.12,2299.61,51431.57,67051.0,18,Male,563,4,58724.56
5054,10323.16,2372.1,118707.36,114128.89,30,Female,742,2,200213.12
5055,34138.45,1768.95,166013.32,121089.49,40,Female,791,2,186297.16
5056,27277.97,2339.32,175743.0,112451.16,54,Male,569,2,99978.12
5057,11118.59,1890.98,54564.37,37998.71,59,Male,518,3,22374.28
5058,5875.37,1390.8,16989.04,103294.6,79,Male,755,1,217599.26
5059,6083.52,1806.73,33922.16,42537.93,27,Male,654,0,70390.43
5060,53081.45,1567.41,202157.04,107590.76,64,Male,644,0,102280.21
5061,56923.51,1410.74,177982.04,125239.14,71,Male,674,3,97555.37
5062,20682.87,1468.3,77680.42,68828.74,59,Non-Binary,663,5,66730.59
5063,37760.32,2251.8,0.0,89010.66,35,Female,457,0,43889.29
5064,12505.71,2157.9,92254.16,33508.65,67,Female,585,4,22855.42
5065,6507.47,2885.31,41525.04,78003.48,42,Male,674,1,131266.83
5066,15644.58,1900.51,35942.04,108873.66,18,Male,672,1,170253.51
